ilce,tur,ad,dosya,longitude,latitude
KARABAĞLAR,MAHALLE,LİMONTEPE,KARABAĞLAR_LİMONTEPE_mahalle_siniri.kml,27.097149088411065,38.377197327694994
KARABAĞLAR,MAHALLE,MALİYECİLER,KARABAĞLAR_MALİYECİLER_mahalle_siniri.kml,27.096658938315592,38.38869357181556
KARABAĞLAR,MAHALLE,METİN OKTAY,KARABAĞLAR_METİN_OKTAY_mahalle_siniri.kml,27.092766827263812,38.38945417397592
KARABAĞLAR,MAHALLE,MUAMMER AKAR,KARABAĞLAR_MUAMMER_AKAR_mahalle_siniri.kml,27.078984209953717,38.392084317049
KARABAĞLAR,MAHALLE,POLİGON,KARABAĞLAR_POLİGON_mahalle_siniri.kml,27.086063172589718,38.38834369001364
KARABAĞLAR,MAHALLE,SALİH OMURTAK,KARABAĞLAR_SALİH_OMURTAK_mahalle_siniri.kml,27.097770533591557,38.38318970049813
KARABAĞLAR,MAHALLE,TAHSİN YAZICI,KARABAĞLAR_TAHSİN_YAZICI_mahalle_siniri.kml,27.106999158255555,38.38738396902357
KARABAĞLAR,MAHALLE,TIRAZLI,KARABAĞLAR_TIRAZLI_mahalle_siniri.kml,27.043227442488025,38.33122598149056
KARABAĞLAR,MAHALLE,UZUNDERE,KARABAĞLAR_UZUNDERE_mahalle_siniri.kml,27.100611250822475,38.35041497100004
KARABAĞLAR,MAHALLE,VATAN,KARABAĞLAR_VATAN_mahalle_siniri.kml,27.10498417073835,38.39305835156776
KARABAĞLAR,MAHALLE,YAŞAR KEMAL,KARABAĞLAR_YAŞAR_KEMAL_mahalle_siniri.kml,27.084164658327712,38.3525014259795
KARABAĞLAR,MAHALLE,YEŞİLYURT,KARABAĞLAR_YEŞİLYURT_mahalle_siniri.kml,27.113023770498376,38.39492437307189
KARABAĞLAR,MAHALLE,YURTOĞLU,KARABAĞLAR_YURTOĞLU_mahalle_siniri.kml,27.094691208589037,38.36014367899961
KARABAĞLAR,MAHALLE,YÜZBAŞI ŞERAFETTİN,KARABAĞLAR_YÜZBAŞI_ŞERAFETTİN_mahalle_siniri.kml,27.092560867986187,38.36517370783777
KARABAĞLAR,MAHALLE,ÜÇKUYULAR,KARABAĞLAR_ÜÇKUYULAR_mahalle_siniri.kml,27.072814050340273,38.39356775053016
KARABAĞLAR,MAHALLE,ŞEHİTLER,KARABAĞLAR_ŞEHİTLER_mahalle_siniri.kml,27.089038049299823,38.38685521941442
KARABAĞLAR,MAHALLE,ADNAN SÜVARİ,KARABAĞLAR_ADNAN_SÜVARİ_mahalle_siniri.kml,27.096611065999845,38.39343441626421
KARABAĞLAR,MAHALLE,ALİFUAT CEBESOY,KARABAĞLAR_ALİFUAT_CEBESOY_mahalle_siniri.kml,27.108770688283276,38.380994653445235
KARABAĞLAR,MAHALLE,ALİ FUAT ERDEM,KARABAĞLAR_ALİ_FUAT_ERDEM_mahalle_siniri.kml,27.088392092021575,38.37740817112421
KARABAĞLAR,MAHALLE,ARAP HASAN,KARABAĞLAR_ARAP_HASAN_mahalle_siniri.kml,27.110429116302857,38.4005328015463
KARABAĞLAR,MAHALLE,BAHRİYE ÜÇOK,KARABAĞLAR_BAHRİYE_ÜÇOK_mahalle_siniri.kml,27.10186159365543,38.38061680075232
KARABAĞLAR,MAHALLE,BASIN SİTESİ,KARABAĞLAR_BASIN_SİTESİ_mahalle_siniri.kml,27.101368984466408,38.39830503777498
KARABAĞLAR,MAHALLE,BOZYAKA,KARABAĞLAR_BOZYAKA_mahalle_siniri.kml,27.1175440654934,38.38110723668743
KARABAĞLAR,MAHALLE,CENNETÇEŞME,KARABAĞLAR_CENNETÇEŞME_mahalle_siniri.kml,27.0879051706187,38.360549704363656
KARABAĞLAR,MAHALLE,ESENTEPE,KARABAĞLAR_ESENTEPE_mahalle_siniri.kml,27.07542543056703,38.38854251118943
KARABAĞLAR,MAHALLE,ESENYALI,KARABAĞLAR_ESENYALI_mahalle_siniri.kml,27.090334428527086,38.39341680873503
KARABAĞLAR,MAHALLE,FAHRETTİN ALTAY,KARABAĞLAR_FAHRETTİN_ALTAY_mahalle_siniri.kml,27.069016176648105,38.39031026932953
KARABAĞLAR,MAHALLE,GENERAL KAZIM ÖZALP,KARABAĞLAR_GENERAL_KAZIM_ÖZALP_mahalle_siniri.kml,27.07942688932344,38.38422170740974
KARABURUN,MAHALLE,ANBARSEKİ,KARABURUN_ANBARSEKİ_mahalle_siniri.kml,26.52897222305711,38.59880597266769
KARABURUN,MAHALLE,BOZKÖY,KARABURUN_BOZKÖY_mahalle_siniri.kml,26.46402382697819,38.63204596564109
KARABURUN,MAHALLE,EĞLENHOCA,KARABURUN_EĞLENHOCA_mahalle_siniri.kml,26.531490244738052,38.496011690603304
KARABURUN,MAHALLE,HASSEKİ,KARABURUN_HASSEKİ_mahalle_siniri.kml,26.417508333580685,38.65493596369464
KARABURUN,İLÇE,KARABURUN,KARABURUN_ilce_siniri.kml,26.468786505967795,38.55802442970797
KARABURUN,MAHALLE,KÖSEDERE,KARABURUN_KÖSEDERE_mahalle_siniri.kml,26.528688796912263,38.54772556165418
KARABURUN,MAHALLE,KÜÇÜKBAHÇE,KARABURUN_KÜÇÜKBAHÇE_mahalle_siniri.kml,26.426632027849607,38.51071287868273
KARABURUN,MAHALLE,MERKEZ,KARABURUN_MERKEZ_mahalle_siniri.kml,26.492233286674825,38.636773930148316
KARABURUN,MAHALLE,MORDOĞAN,KARABURUN_MORDOĞAN_mahalle_siniri.kml,26.60354655007102,38.496594633194206
KARABURUN,MAHALLE,PARLAK,KARABURUN_PARLAK_mahalle_siniri.kml,26.40263712114765,38.61134849240051
KARABURUN,MAHALLE,SALMAN,KARABURUN_SALMAN_mahalle_siniri.kml,26.380483973769817,38.5867258933884
KARABURUN,MAHALLE,SARPINCIK,KARABURUN_SARPINCIK_mahalle_siniri.kml,26.382772057738155,38.64739681028724
KARABURUN,MAHALLE,SAİP,KARABURUN_SAİP_mahalle_siniri.kml,26.50930754727419,38.62084268787405
KARABURUN,MAHALLE,TEPEBOZ,KARABURUN_TEPEBOZ_mahalle_siniri.kml,26.44186612788651,38.64869985115401
KARABURUN,MAHALLE,YAYLA,KARABURUN_YAYLA_mahalle_siniri.kml,26.469533223082006,38.564073771215725
KARABURUN,MAHALLE,ÇATALKAYA,KARABURUN_ÇATALKAYA_mahalle_siniri.kml,26.620240012706756,38.49317898556357
KARABURUN,MAHALLE,İNECİK,KARABURUN_İNECİK_mahalle_siniri.kml,26.56718006672019,38.55378017628745
KARABURUN,MAHALLE,İSKELE,KARABURUN_İSKELE_mahalle_siniri.kml,26.515547662583632,38.64488004825738
KARŞIYAKA,MAHALLE,AKSOY,KARŞIYAKA_AKSOY_mahalle_siniri.kml,27.109050643052946,38.45404604897636
KARŞIYAKA,MAHALLE,ALAYBEY,KARŞIYAKA_ALAYBEY_mahalle_siniri.kml,27.123026817104666,38.45911395068844
KARŞIYAKA,MAHALLE,BAHARİYE,KARŞIYAKA_BAHARİYE_mahalle_siniri.kml,27.11721344216853,38.4605448049419
KARŞIYAKA,MAHALLE,BOSTANLI,KARŞIYAKA_BOSTANLI_mahalle_siniri.kml,27.100610458656465,38.45828480704021
KARŞIYAKA,MAHALLE,CUMHURİYET,KARŞIYAKA_CUMHURİYET_mahalle_siniri.kml,27.090576118508757,38.482428288074395
KARŞIYAKA,MAHALLE,DEDEBAŞI,KARŞIYAKA_DEDEBAŞI_mahalle_siniri.kml,27.104391069705276,38.46928848013651
KARŞIYAKA,MAHALLE,DONANMACI,KARŞIYAKA_DONANMACI_mahalle_siniri.kml,27.114707323905446,38.454356734323724
KARŞIYAKA,İLÇE,KARŞIYAKA,KARŞIYAKA_ilce_siniri.kml,27.11528829486353,38.50038451589179
KARŞIYAKA,MAHALLE,LATİFE HANIM,KARŞIYAKA_LATİFE_HANIM_mahalle_siniri.kml,27.124532205898298,38.50545365130423
KARŞIYAKA,MAHALLE,NERGİZ,KARŞIYAKA_NERGİZ_mahalle_siniri.kml,27.105601360901954,38.45995973220041
KARŞIYAKA,MAHALLE,OSMANZADE,KARŞIYAKA_OSMANZADE_mahalle_siniri.kml,27.109243194590682,38.457486358623775
KARŞIYAKA,MAHALLE,SANCAKLI,KARŞIYAKA_SANCAKLI_mahalle_siniri.kml,27.15287199210094,38.51871127732406
KARŞIYAKA,MAHALLE,SOĞUKKUYU,KARŞIYAKA_SOĞUKKUYU_mahalle_siniri.kml,27.11678069483423,38.46521909315041
KARŞIYAKA,MAHALLE,TERSANE,KARŞIYAKA_TERSANE_mahalle_siniri.kml,27.127691140256825,38.46173984923534
KARŞIYAKA,MAHALLE,TUNA,KARŞIYAKA_TUNA_mahalle_siniri.kml,27.120415057607993,38.45719294538889
KARŞIYAKA,MAHALLE,YAMANLAR,KARŞIYAKA_YAMANLAR_mahalle_siniri.kml,27.12531886027595,38.53493925406764
KARŞIYAKA,MAHALLE,ZÜBEYDE HANIM,KARŞIYAKA_ZÜBEYDE_HANIM_mahalle_siniri.kml,27.114465448597834,38.50397470957675
KARŞIYAKA,MAHALLE,ÖRNEKKÖY,KARŞIYAKA_ÖRNEKKÖY_mahalle_siniri.kml,27.112603311676423,38.486547616843
KARŞIYAKA,MAHALLE,İMBATLI,KARŞIYAKA_İMBATLI_mahalle_siniri.kml,27.107840933429962,38.47842513427884
KARŞIYAKA,MAHALLE,ŞEMİKLER,KARŞIYAKA_ŞEMİKLER_mahalle_siniri.kml,27.09300065021562,38.4843969638011
KEMALPAŞA,MAHALLE,KAMBERLER,KEMALPAŞA_KAMBERLER_mahalle_siniri.kml,27.578970143737756,38.348644903839975
KEMALPAŞA,MAHALLE,ULUCAK İSTİKLAL,KEMALPAŞA_ULUCAK_İSTİKLAL_mahalle_siniri.kml,27.37301496765447,38.47940018018496
KEMALPAŞA,MAHALLE,VİŞNELİ,KEMALPAŞA_VİŞNELİ_mahalle_siniri.kml,27.388593406152356,38.35129580505577
KEMALPAŞA,MAHALLE,YENMİŞ,KEMALPAŞA_YENMİŞ_mahalle_siniri.kml,27.43558232194051,38.49006578912071
KEMALPAŞA,MAHALLE,YENİKURUDERE,KEMALPAŞA_YENİKURUDERE_mahalle_siniri.kml,27.60958342022483,38.33476076369967
KEMALPAŞA,MAHALLE,YEŞİLKÖY,KEMALPAŞA_YEŞİLKÖY_mahalle_siniri.kml,27.449536649239278,38.3092489664901
KEMALPAŞA,MAHALLE,YEŞİLYURT,KEMALPAŞA_YEŞİLYURT_mahalle_siniri.kml,27.674106547463165,38.42533868531238
KEMALPAŞA,MAHALLE,YUKARIMAHALLE,KEMALPAŞA_YUKARIMAHALLE_mahalle_siniri.kml,27.422021048728347,38.45015042612269
KEMALPAŞA,MAHALLE,YUKARI KIZILCA MERKEZ,KEMALPAŞA_YUKARI_KIZILCA_MERKEZ_mahalle_siniri.kml,27.485820878072623,38.388242986202144
KEMALPAŞA,MAHALLE,YİĞİTLER,KEMALPAŞA_YİĞİTLER_mahalle_siniri.kml,27.609463180639267,38.39730637942581
KEMALPAŞA,MAHALLE,ZEAMET,KEMALPAŞA_ZEAMET_mahalle_siniri.kml,27.695812968214184,38.40680745780799
KEMALPAŞA,MAHALLE,ÇAMBEL,KEMALPAŞA_ÇAMBEL_mahalle_siniri.kml,27.51751806954709,38.46284008222962
KEMALPAŞA,MAHALLE,ÇINAR,KEMALPAŞA_ÇINAR_mahalle_siniri.kml,27.383791348666655,38.41142552579008
KEMALPAŞA,MAHALLE,ÇİNİLİKÖY,KEMALPAŞA_ÇİNİLİKÖY_mahalle_siniri.kml,27.443265699673177,38.398248960624834
KEMALPAŞA,MAHALLE,ÖREN 75 YIL CUMHURİYET,KEMALPAŞA_ÖREN_75_YIL_CUMHURİYET_mahalle_siniri.kml,27.58073333326663,38.41868835002682
KEMALPAŞA,MAHALLE,ÖREN EGEMEN,KEMALPAŞA_ÖREN_EGEMEN_mahalle_siniri.kml,27.60020223726018,38.41103621842893
KEMALPAŞA,MAHALLE,ÖREN,KEMALPAŞA_ÖREN_mahalle_siniri.kml,27.60103659127909,38.41129516522362
KEMALPAŞA,MAHALLE,ÖRNEKKÖY,KEMALPAŞA_ÖRNEKKÖY_mahalle_siniri.kml,27.47333480000471,38.42709619944255
KEMALPAŞA,MAHALLE,AKALAN,KEMALPAŞA_AKALAN_mahalle_siniri.kml,27.487862671571225,38.4688495874993
KEMALPAŞA,MAHALLE,ANSIZCA,KEMALPAŞA_ANSIZCA_mahalle_siniri.kml,27.413949719418863,38.491670798449036
KEMALPAŞA,MAHALLE,ARMUTLU 85 YIL CUMHURİYET,KEMALPAŞA_ARMUTLU_85_YIL_CUMHURİYET_mahalle_siniri.kml,27.53484609282875,38.42995072865954
KEMALPAŞA,MAHALLE,ARMUTLU HÜRRİYET,KEMALPAŞA_ARMUTLU_HÜRRİYET_mahalle_siniri.kml,27.549544702402336,38.417990524067704
KEMALPAŞA,MAHALLE,ARMUTLU,KEMALPAŞA_ARMUTLU_mahalle_siniri.kml,27.544795658927534,38.39314247397712
KEMALPAŞA,MAHALLE,ATATÜRK,KEMALPAŞA_ATATÜRK_mahalle_siniri.kml,27.406799236167103,38.41631918776102
KEMALPAŞA,MAHALLE,AŞAĞIMAHALLE,KEMALPAŞA_AŞAĞIMAHALLE_mahalle_siniri.kml,27.458935919125985,38.448001747426474
KEMALPAŞA,MAHALLE,AŞAĞI KIZILCA,KEMALPAŞA_AŞAĞI_KIZILCA_mahalle_siniri.kml,27.5170140069864,38.40519013282657
KEMALPAŞA,MAHALLE,AŞAĞI YENMİŞ,KEMALPAŞA_AŞAĞI_YENMİŞ_mahalle_siniri.kml,27.431994880203945,38.46301488130176
KEMALPAŞA,MAHALLE,BAYRAMLI,KEMALPAŞA_BAYRAMLI_mahalle_siniri.kml,27.53036243810299,38.33183651196001
KEMALPAŞA,MAHALLE,BAĞYURDU 29 EKİM,KEMALPAŞA_BAĞYURDU_29_EKİM_mahalle_siniri.kml,27.644802342016238,38.41106148127887
KEMALPAŞA,MAHALLE,BAĞYURDU KAZIMPAŞA,KEMALPAŞA_BAĞYURDU_KAZIMPAŞA_mahalle_siniri.kml,27.640791151347866,38.376938942178995
KEMALPAŞA,MAHALLE,BAĞYURDU KEMAL ATATÜRK,KEMALPAŞA_BAĞYURDU_KEMAL_ATATÜRK_mahalle_siniri.kml,27.620365457622484,38.414949259431744
KEMALPAŞA,MAHALLE,BAĞYURDU,KEMALPAŞA_BAĞYURDU_mahalle_siniri.kml,27.626919421288648,38.431772891691956
KEMALPAŞA,MAHALLE,BAĞYURDU YENİ,KEMALPAŞA_BAĞYURDU_YENİ_mahalle_siniri.kml,27.621255142960262,38.45109547604894
KEMALPAŞA,MAHALLE,BEŞPINAR,KEMALPAŞA_BEŞPINAR_mahalle_siniri.kml,27.45023467252744,38.52732016925035
KEMALPAŞA,MAHALLE,CUMALI,KEMALPAŞA_CUMALI_mahalle_siniri.kml,27.480669842575484,38.3144018628765
KEMALPAŞA,MAHALLE,DAMLACIK,KEMALPAŞA_DAMLACIK_mahalle_siniri.kml,27.382691857265844,38.52575232451323
KEMALPAŞA,MAHALLE,DEREKÖY,KEMALPAŞA_DEREKÖY_mahalle_siniri.kml,27.459322350267175,38.345012692677955
KEMALPAŞA,MAHALLE,GÖKYAKA,KEMALPAŞA_GÖKYAKA_mahalle_siniri.kml,27.458607561064255,38.32832974495869
KEMALPAŞA,MAHALLE,GÖKÇEYURT,KEMALPAŞA_GÖKÇEYURT_mahalle_siniri.kml,27.685101343497106,38.43649433778842
KEMALPAŞA,MAHALLE,HALİLBEYLİ,KEMALPAŞA_HALİLBEYLİ_mahalle_siniri.kml,27.650340340214537,38.46407987778828
KEMALPAŞA,MAHALLE,HAMZABABA,KEMALPAŞA_HAMZABABA_mahalle_siniri.kml,27.707415656524685,38.390762837703086
KEMALPAŞA,İLÇE,KEMALPAŞA,KEMALPAŞA_ilce_siniri.kml,27.501991214914895,38.417327246888966
KEMALPAŞA,MAHALLE,KIZILÜZÜM,KEMALPAŞA_KIZILÜZÜM_mahalle_siniri.kml,27.35925302230445,38.423892683290994
KEMALPAŞA,MAHALLE,KUYUCAK,KEMALPAŞA_KUYUCAK_mahalle_siniri.kml,27.403413330965257,38.50895328493242
KEMALPAŞA,MAHALLE,MEHMET AKİF ERSOY,KEMALPAŞA_MEHMET_AKİF_ERSOY_mahalle_siniri.kml,27.447874006480905,38.43783196131851
KEMALPAŞA,MAHALLE,NAZARKÖY,KEMALPAŞA_NAZARKÖY_mahalle_siniri.kml,27.43930335862489,38.37992304500233
KEMALPAŞA,MAHALLE,OVACIK,KEMALPAŞA_OVACIK_mahalle_siniri.kml,27.680267635018794,38.357025834042965
KEMALPAŞA,MAHALLE,SARILAR,KEMALPAŞA_SARILAR_mahalle_siniri.kml,27.656850156493164,38.40363325322755
KEMALPAŞA,MAHALLE,SARIÇALI,KEMALPAŞA_SARIÇALI_mahalle_siniri.kml,27.69501742615539,38.442375227475154
KEMALPAŞA,MAHALLE,SEKİZ EYLÜL,KEMALPAŞA_SEKİZ_EYLÜL_mahalle_siniri.kml,27.413654511468216,38.439672877394
KEMALPAŞA,MAHALLE,SOĞUKPINAR,KEMALPAŞA_SOĞUKPINAR_mahalle_siniri.kml,27.432243397411355,38.40939100858805
KEMALPAŞA,MAHALLE,SÜTÇÜLER,KEMALPAŞA_SÜTÇÜLER_mahalle_siniri.kml,27.463038090313592,38.48156355713371
KEMALPAŞA,MAHALLE,SİNANCILAR,KEMALPAŞA_SİNANCILAR_mahalle_siniri.kml,27.671233140585066,38.407953857224285
KEMALPAŞA,MAHALLE,ULUCAK CUMHURİYET,KEMALPAŞA_ULUCAK_CUMHURİYET_mahalle_siniri.kml,27.35973793805277,38.47415901817689
KEMALPAŞA,MAHALLE,ULUCAK,KEMALPAŞA_ULUCAK_mahalle_siniri.kml,27.36092708207104,38.46083591854973
KEMALPAŞA,MAHALLE,ULUCAK MUSTAFA KEMAL ATATÜRK,KEMALPAŞA_ULUCAK_MUSTAFA_KEMAL_ATATÜRK_mahalle_siniri.kml,27.3416983941817,38.48096723009461
KINIK,MAHALLE,IŞIKLAR,KINIK_IŞIKLAR_mahalle_siniri.kml,27.32659726510842,39.07182791573335
KINIK,MAHALLE,KALEMKÖY,KINIK_KALEMKÖY_mahalle_siniri.kml,27.495920191119158,39.05814584969678
KINIK,MAHALLE,KARADERE,KINIK_KARADERE_mahalle_siniri.kml,27.43160792214365,38.95159061123276
KINIK,MAHALLE,KARATEKELİ,KINIK_KARATEKELİ_mahalle_siniri.kml,27.30059719116402,39.057832137027546
KINIK,MAHALLE,KOCAÖMERLİ,KINIK_KOCAÖMERLİ_mahalle_siniri.kml,27.425619232943177,39.08918565277653
KINIK,MAHALLE,KODUKBURUN,KINIK_KODUKBURUN_mahalle_siniri.kml,27.340755503246456,39.03853874952073
KINIK,MAHALLE,KÖSELER,KINIK_KÖSELER_mahalle_siniri.kml,27.37025380264904,39.00641427737001
KINIK,MAHALLE,MUSACALI,KINIK_MUSACALI_mahalle_siniri.kml,27.23945097654843,39.03914841621112
KINIK,MAHALLE,MUSTAKLAR,KINIK_MUSTAKLAR_mahalle_siniri.kml,27.389591814162657,39.0384306648618
KINIK,MAHALLE,OSMANİYE,KINIK_OSMANİYE_mahalle_siniri.kml,27.377837389323147,39.10238869841742
KINIK,MAHALLE,POYRACIK,KINIK_POYRACIK_mahalle_siniri.kml,27.342767141123808,39.10363048087693
KINIK,MAHALLE,SUCAHLI,KINIK_SUCAHLI_mahalle_siniri.kml,27.279096362344593,39.08036338624313
KINIK,MAHALLE,TAŞTEPE,KINIK_TAŞTEPE_mahalle_siniri.kml,27.470601090008486,39.10359998914919
KINIK,MAHALLE,TÜRKCEDİT,KINIK_TÜRKCEDİT_mahalle_siniri.kml,27.398485828635717,39.08332018198347
KINIK,MAHALLE,YAYAKENT,KINIK_YAYAKENT_mahalle_siniri.kml,27.279776955339667,39.11055622455849
KINIK,MAHALLE,YAYLAKÖY,KINIK_YAYLAKÖY_mahalle_siniri.kml,27.524607984808696,39.038236366083964
KINIK,MAHALLE,YENİ,KINIK_YENİ_mahalle_siniri.kml,27.391756146820285,39.12629473611048
KINIK,MAHALLE,YUKARI,KINIK_YUKARI_mahalle_siniri.kml,27.385921371167154,39.081483716743854
KINIK,MAHALLE,ÇANKÖY,KINIK_ÇANKÖY_mahalle_siniri.kml,27.429726483119957,39.02003736395113
KINIK,MAHALLE,ÇİFTLİKKÖY,KINIK_ÇİFTLİKKÖY_mahalle_siniri.kml,27.2880576922504,39.032733116856996
KINIK,MAHALLE,ÖRTÜLÜ,KINIK_ÖRTÜLÜ_mahalle_siniri.kml,27.356468511677523,38.96868116031039
KINIK,MAHALLE,İBRAHİMAĞA,KINIK_İBRAHİMAĞA_mahalle_siniri.kml,27.256066458778452,39.01255489711537
KINIK,MAHALLE,ARPADERE,KINIK_ARPADERE_mahalle_siniri.kml,27.440659625441164,38.992914707398
KINIK,MAHALLE,ARPASEKİ,KINIK_ARPASEKİ_mahalle_siniri.kml,27.492773302196973,39.090575387067005
KINIK,MAHALLE,AZİZİYE,KINIK_AZİZİYE_mahalle_siniri.kml,27.488861676928725,39.11346174690502
KINIK,MAHALLE,AŞAĞI,KINIK_AŞAĞI_mahalle_siniri.kml,27.381205463659445,39.083053200384136
KINIK,MAHALLE,BADEMALANI,KINIK_BADEMALANI_mahalle_siniri.kml,27.3048194734007,38.993637137296346
KINIK,MAHALLE,BALABAN,KINIK_BALABAN_mahalle_siniri.kml,27.262667469304006,39.06541339459897
KINIK,MAHALLE,BAĞALAN,KINIK_BAĞALAN_mahalle_siniri.kml,27.42769489556658,39.05596474590902
KINIK,MAHALLE,BÜYÜKOBA,KINIK_BÜYÜKOBA_mahalle_siniri.kml,27.46505439865908,39.039644535687685
KINIK,MAHALLE,CUMALI,KINIK_CUMALI_mahalle_siniri.kml,27.464319162827373,39.13950261679721
KINIK,MAHALLE,DEĞİRMENCİELİ,KINIK_DEĞİRMENCİELİ_mahalle_siniri.kml,27.45302498138172,39.08166132821164
KINIK,MAHALLE,DÜNDARLI,KINIK_DÜNDARLI_mahalle_siniri.kml,27.29718816478293,39.110129484862206
KINIK,MAHALLE,ELMADERE,KINIK_ELMADERE_mahalle_siniri.kml,27.490102961937485,39.026732018009575
KINIK,MAHALLE,FATİH,KINIK_FATİH_mahalle_siniri.kml,27.40659473723332,39.12304735064637
KINIK,MAHALLE,HAMZAHOCALI,KINIK_HAMZAHOCALI_mahalle_siniri.kml,27.45079071762735,39.119886916945795
KINIK,İLÇE,KINIK,KINIK_ilce_siniri.kml,27.384540792599537,39.047648205815015
KONAK,MAHALLE,SARIHAFIZ,KONAK_SARIHAFIZ_mahalle_siniri.kml,27.132364590869056,38.415023100338466
KONAK,MAHALLE,SELİMİYE,KONAK_SELİMİYE_mahalle_siniri.kml,27.124671059686104,38.41358526705233
KONAK,MAHALLE,SUVARİ,KONAK_SUVARİ_mahalle_siniri.kml,27.139287202053467,38.41553161824555
KONAK,MAHALLE,TEMAŞALIK,KONAK_TEMAŞALIK_mahalle_siniri.kml,27.144484089691407,38.41755366637339
KONAK,MAHALLE,TEPECİK,KONAK_TEPECİK_mahalle_siniri.kml,27.159684006306506,38.425854083638114
KONAK,MAHALLE,TORAMAN,KONAK_TORAMAN_mahalle_siniri.kml,27.136495080877516,38.41549893115122
KONAK,MAHALLE,TUZCU,KONAK_TUZCU_mahalle_siniri.kml,27.135148025931088,38.41374427428641
KONAK,MAHALLE,UMURBEY,KONAK_UMURBEY_mahalle_siniri.kml,27.154726636372484,38.438076857344385
KONAK,MAHALLE,ÇORAKKAPI,KONAK_ÇORAKKAPI_mahalle_siniri.kml,27.145593605075483,38.42273214203969
KONAK,MAHALLE,ÜÇKUYULAR,KONAK_ÜÇKUYULAR_mahalle_siniri.kml,27.075137545487518,38.39806350419309
KONAK,MAHALLE,İMARİYE,KONAK_İMARİYE_mahalle_siniri.kml,27.147737101781438,38.41191417535018
KONAK,MAHALLE,İSMETKAPTAN,KONAK_İSMETKAPTAN_mahalle_siniri.kml,27.139100040793483,38.42575595801915
KONAK,MAHALLE,İSMETPAŞA,KONAK_İSMETPAŞA_mahalle_siniri.kml,27.137396571337067,38.41703193919712
KONAK,MAHALLE,İSTİKLAL,KONAK_İSTİKLAL_mahalle_siniri.kml,27.138183480610845,38.41881904615102
KONAK,MAHALLE,ŞEYH,KONAK_ŞEYH_mahalle_siniri.kml,27.143331604971518,38.41975075890494
KONAK,MAHALLE,GÜRÇEŞME,KONAK_GÜRÇEŞME_mahalle_siniri.kml,27.15661182754688,38.40750412257898
KONAK,MAHALLE,GÜZELYALI,KONAK_GÜZELYALI_mahalle_siniri.kml,27.084457555626297,38.39597579381908
KONAK,MAHALLE,GÜZELYURT,KONAK_GÜZELYURT_mahalle_siniri.kml,27.135862611490356,38.4191640396945
KONAK,MAHALLE,HACIMAHMUT,KONAK_HACIMAHMUT_mahalle_siniri.kml,27.130407683000183,38.41693595057598
KONAK,MAHALLE,HACIMEHMET,KONAK_HACIMEHMET_mahalle_siniri.kml,27.13319222584471,38.41408055171798
KONAK,MAHALLE,HACIİBRAHİM,KONAK_HACIİBRAHİM_mahalle_siniri.kml,27.132460201107207,38.41386335104036
KONAK,MAHALLE,HALKAPINAR,KONAK_HALKAPINAR_mahalle_siniri.kml,27.16612862320937,38.431248733574144
KONAK,MAHALLE,HASANHOCA,KONAK_HASANHOCA_mahalle_siniri.kml,27.133370067854457,38.42196808428834
KONAK,MAHALLE,HATUNİYE,KONAK_HATUNİYE_mahalle_siniri.kml,27.13897691652447,38.41988263800914
KONAK,MAHALLE,HURŞİDİYE,KONAK_HURŞİDİYE_mahalle_siniri.kml,27.139639601420562,38.42073851987121
KONAK,İLÇE,KONAK,KONAK_ilce_siniri.kml,27.147521329129233,38.41825648441158
KONAK,MAHALLE,KAHRAMANLAR,KONAK_KAHRAMANLAR_mahalle_siniri.kml,27.150539352980584,38.428297542969354
KONAK,MAHALLE,KAHRAMAN,KONAK_KAHRAMAN_mahalle_siniri.kml,27.133346797829883,38.415418019518874
KONAK,MAHALLE,KASAPHIZIR,KONAK_KASAPHIZIR_mahalle_siniri.kml,27.137354072717052,38.42159143885352
KONAK,MAHALLE,KESTELLİ,KONAK_KESTELLİ_mahalle_siniri.kml,27.134480990500887,38.417217208818094
KONAK,MAHALLE,KILCIMESCİT,KONAK_KILCIMESCİT_mahalle_siniri.kml,27.129215503375082,38.41422786654052
KONAK,MAHALLE,KOCAKAPI,KONAK_KOCAKAPI_mahalle_siniri.kml,27.15301497438672,38.417111258269934
KONAK,MAHALLE,1 KARANTİNA,KONAK_1_KARANTİNA_mahalle_siniri.kml,27.106575885397366,38.40658304127232
KONAK,MAHALLE,1 KARATAŞ,KONAK_1_KARATAŞ_mahalle_siniri.kml,27.122816023218515,38.40985367840103
KONAK,MAHALLE,1 SULTANİYE,KONAK_1_SULTANİYE_mahalle_siniri.kml,27.13068917182523,38.409186267193704
KONAK,MAHALLE,1 SÜLEYMANİYE,KONAK_1_SÜLEYMANİYE_mahalle_siniri.kml,27.125547877706076,38.405959412087626
KONAK,MAHALLE,2 AZİZİYE,KONAK_2_AZİZİYE_mahalle_siniri.kml,27.137492525251524,38.403392149940316
KONAK,MAHALLE,2 KARANTİNA,KONAK_2_KARANTİNA_mahalle_siniri.kml,27.110718901479117,38.403855605384216
KONAK,MAHALLE,2 KARATAŞ,KONAK_2_KARATAŞ_mahalle_siniri.kml,27.11815367739582,38.40909563623032
KONAK,MAHALLE,2 SULTANİYE,KONAK_2_SULTANİYE_mahalle_siniri.kml,27.129543254027276,38.40735390984409
